objectid,year,sum_population
10-203-01013,2021,371457.140625
10-203-01014,2021,282762.671875
10-203-01015,2021,196171.2578125
10-203-01016,2021,194886.5078125
10-203-01017,2021,485075.578125
10-203-01018,2021,368412.890625
10-203-01019,2021,477456.15625
10-203-01021,2021,182048.453125
10-203-01022,2021,131041.90625
10-203-01023,2021,91147.25390625
10-203-01024,2021,342010.421875
10-203-01025,2021,378251.953125
10-203-01026,2021,245981.1015625
10-203-01027,2021,407313.421875
10-203-01028,2021,210301.734375
10-203-01029,2021,325024.25
10-203-01030,2021,366827.234375
10-204-01031,2021,207967.96875
10-204-01032,2021,222489.515625
10-204-01033,2021,258492.7421875
10-204-01034,2021,317380.84375
10-204-01035,2021,177867.3671875
10-204-01036,2021,223994.390625
10-204-01037,2021,108006.5625
10-204-01038,2021,194806.578125
10-204-01039,2021,372575.234375
10-204-01040,2021,356588.953125
10-204-01041,2021,429090.703125
10-204-01042,2021,253699.90625
10-204-01043,2021,275615.40625
10-204-01044,2021,187072.6328125
10-204-01045,2021,246019.640625
10-204-01046,2021,202020.015625
10-204-01047,2021,296808.96875
10-204-01048,2021,368230.5
10-204-01049,2021,313322.65625
10-204-01050,2021,63003.390625
10-204-01051,2021,243993.53125
10-204-01052,2021,181304.1328125
10-204-01053,2021,259201.7109375
10-204-01054,2021,108307.63671875
10-204-01055,2021,241635.890625
10-204-01056,2021,121614.45703125
10-204-01057,2021,255673.859375
10-205-01058,2021,96501.85546875
10-205-01059,2021,159020.5
10-205-01060,2021,201183.15625
10-205-01061,2021,118486.79296875
10-205-01062,2021,299085.921875
10-206-01063,2021,110604.8125
10-206-01064,2021,95695.18359375
10-206-01065,2021,80956.1328125
10-206-01066,2021,164636.046875
10-206-01067,2021,367905.484375
10-206-01068,2021,296976.71875
10-206-01069,2021,295749.5703125
10-206-01070,2021,252954.1875
10-206-01071,2021,111621.1484375
10-206-01072,2021,135300.8515625
10-206-01073,2021,735445.65625
10-206-01074,2021,569399.671875
10-206-01075,2021,261755.296875
10-206-01076,2021,123721.16796875
10-206-01077,2021,212550.1953125
10-206-01078,2021,329153.09375
10-206-01079,2021,133819.9921875
10-207-01080,2021,136002.87890625
10-207-01081,2021,182872.234375
10-207-01082,2021,119174.94921875
10-207-01083,2021,208702.671875
10-207-01084,2021,133720.0
10-207-01085,2021,181003.6328125
10-207-01086,2021,246009.546875
10-207-01087,2021,175836.453125
10-207-01088,2021,172399.9765625
10-207-01089,2021,185726.328125
10-207-01090,2021,137804.3671875
10-207-01091,2021,395339.46875
10-207-01092,2021,420902.875
10-207-01093,2021,412508.9375
10-207-01094,2021,411186.015625
10-207-01095,2021,306150.109375
10-207-01096,2021,207525.4921875
10-207-01097,2021,304619.984375
10-207-01098,2021,257331.15625
10-207-01099,2021,289578.640625
10-207-01100,2021,355703.078125
10-208-01101,2021,97999.72265625
10-208-01102,2021,204988.53125
10-208-01103,2021,343592.640625
10-208-01104,2021,160142.3984375
10-208-01105,2021,257279.3203125
10-208-01106,2021,215697.4140625
10-208-01107,2021,204379.828125
10-208-01108,2021,240649.8046875
10-208-01109,2021,540419.703125
10-208-01110,2021,285297.1328125
10-208-01111,2021,425498.578125
10-209-01112,2021,432389.828125
10-209-01113,2021,641936.1875
10-209-01114,2021,327246.1875
10-209-01115,2021,533386.84375
10-209-01116,2021,698481.0625
10-209-01117,2021,185011.4375
10-209-01118,2021,158739.6484375
10-209-01119,2021,263245.9609375
10-209-01120,2021,473825.96875
10-210-01121,2021,223607.65625
10-210-01122,2021,294614.390625
10-210-01123,2021,428017.265625
10-210-01124,2021,337784.515625
10-210-01125,2021,339974.234375
10-210-01126,2021,362401.3125
10-210-01127,2021,239248.6640625
10-211-01128,2021,470356.375
10-211-01129,2021,306304.046875
10-211-01130,2021,203196.515625
10-211-01131,2021,301511.375
10-211-01132,2021,345300.21875
10-211-01133,2021,344015.25
10-211-01134,2021,584939.5
10-211-01135,2021,204758.3828125
10-211-01136,2021,141800.47265625
10-211-01137,2021,166006.09375
10-211-01138,2021,386699.640625
10-211-01139,2021,224698.90625
10-211-01140,2021,282570.0234375
10-211-01141,2021,269908.609375
10-212-01142,2021,185905.7734375
10-212-01143,2021,328016.921875
10-212-01144,2021,59059.646484375
10-212-01145,2021,450644.8125
10-212-01146,2021,186127.640625
10-212-01147,2021,376531.953125
10-212-01148,2021,426236.078125
10-212-01149,2021,209494.71875
10-212-01150,2021,84339.9609375
10-212-01151,2021,416433.890625
10-212-01152,2021,114222.34375
10-212-01153,2021,360982.90625
10-212-01154,2021,97878.42578125
10-212-01155,2021,83986.3125
10-212-01156,2021,247917.90625
10-212-01157,2021,207241.78125
10-213-01158,2021,171142.4765625
10-213-01159,2021,104581.265625
10-213-01160,2021,154304.796875
10-213-01161,2021,375123.15625
10-213-01162,2021,96931.984375
10-213-01163,2021,279337.4375
10-213-01164,2021,276454.953125
10-213-01165,2021,107066.27734375
10-213-01166,2021,122528.7109375
10-213-01167,2021,198243.4140625
10-213-01168,2021,144847.3515625
10-213-01169,2021,260673.171875
10-213-01170,2021,283755.859375
10-214-01171,2021,201886.4453125
10-214-01172,2021,145320.921875
10-214-01173,2021,332931.65625
10-214-01174,2021,330254.59375
10-214-01175,2021,223605.671875
10-214-01176,2021,133101.9765625
10-214-01177,2021,267736.6953125
10-214-01178,2021,426402.25
10-214-01179,2021,272106.296875
10-214-01180,2021,141857.0234375
10-215-01181,2021,308846.421875
10-215-01182,2021,381469.0
10-215-01183,2021,326978.5625
10-215-01184,2021,636133.9375
10-215-01185,2021,289602.0
10-215-01186,2021,236204.1484375
10-215-01187,2021,249868.7265625
10-215-01188,2021,263847.9921875
10-215-01189,2021,381302.171875
10-215-01190,2021,160108.1953125
10-215-01191,2021,160809.5390625
10-215-01192,2021,330915.640625
10-215-01193,2021,333872.359375
10-215-01194,2021,125097.21484375
10-215-01195,2021,57885.240234375
10-215-01196,2021,209096.7109375
10-215-01197,2021,75914.7734375
10-215-01198,2021,124601.671875
10-216-01199,2021,338218.203125
10-216-01200,2021,437394.3125
10-216-01201,2021,532138.5
10-216-01202,2021,470011.484375
10-216-01203,2021,161591.453125
10-216-01204,2021,202717.9453125
10-216-01205,2021,493009.171875
10-216-01206,2021,305839.5
10-216-01207,2021,368605.546875
10-216-01208,2021,282881.34375
10-216-01209,2021,351932.4375
10-216-01210,2021,163179.625
10-216-01211,2021,84176.46484375
10-216-01212,2021,1211263.0625
10-216-01213,2021,399956.90625
10-216-01214,2021,486208.75
10-217-01215,2021,130140.890625
10-217-01216,2021,145442.0546875
10-217-01217,2021,285380.46875
10-217-01218,2021,117770.25
10-217-01219,2021,287554.078125
10-217-01220,2021,196767.1796875
10-217-01221,2021,338395.5625
10-217-01222,2021,169354.46875
10-217-01223,2021,136285.890625
10-217-01224,2021,163935.78125
10-217-01225,2021,262445.8046875
10-217-01226,2021,357402.796875
10-217-01227,2021,148871.703125
10-217-01228,2021,220099.7890625
10-218-01229,2021,79653.1484375
10-218-01230,2021,327296.28125
10-218-01231,2021,351199.796875
10-218-01232,2021,281550.9453125
10-218-01233,2021,111951.921875
10-218-01234,2021,100637.75
10-218-01235,2021,216413.0703125
10-218-01236,2021,263795.984375
10-218-01237,2021,338692.78125
10-218-01238,2021,232827.328125
10-218-01239,2021,195846.1640625
10-218-01240,2021,137532.03125
10-218-01241,2021,100857.265625
10-218-01242,2021,224610.953125
10-218-01243,2021,129471.0625
10-218-01244,2021,214353.625
10-218-01245,2021,170238.09375
10-218-01246,2021,320088.203125
10-218-01247,2021,163537.8984375
10-219-01248,2021,250724.7421875
10-219-01249,2021,180686.7421875
10-219-01250,2021,131333.21875
10-219-01251,2021,189204.359375
10-219-01252,2021,386719.859375
10-219-01253,2021,105354.59375
10-219-01254,2021,251196.53125
10-219-01255,2021,313398.796875
10-219-01256,2021,191963.8671875
10-219-01257,2021,139753.3828125
10-219-01258,2021,562992.21875
10-219-01259,2021,123499.1171875
10-219-01260,2021,365202.9375
10-219-01261,2021,191759.6171875
10-219-01262,2021,94070.13671875
10-219-01263,2021,145796.9296875
10-219-01264,2021,422100.75
10-219-01265,2021,342096.96875
10-219-01266,2021,153775.359375
10-219-01267,2021,176117.578125
10-220-01268,2021,235967.84375
10-220-01269,2021,111182.203125
10-220-01270,2021,348634.484375
10-220-01271,2021,375666.578125
10-220-01272,2021,164991.859375
10-220-01273,2021,168763.390625
10-220-01274,2021,541333.765625
10-220-01275,2021,351562.625
10-220-01276,2021,342134.65625
10-220-01277,2021,227919.15625
10-220-01278,2021,542167.375
10-220-01279,2021,311056.90625
10-220-01280,2021,298791.609375
10-220-01281,2021,168887.3984375
10-220-01282,2021,244905.5
10-220-01283,2021,315305.53125
10-221-01284,2021,453573.890625
10-221-01285,2021,240871.296875
10-221-01286,2021,290829.25
10-221-01287,2021,397196.625
10-221-01288,2021,244045.9140625
10-221-01289,2021,155456.1484375
10-221-01290,2021,177494.40625
10-221-01291,2021,197853.3359375
10-221-01292,2021,220790.953125
10-221-01293,2021,149429.828125
10-221-01294,2021,245530.25
10-221-01295,2021,295327.734375
10-221-01296,2021,183114.671875
10-221-01297,2021,260186.125
10-221-01298,2021,229223.671875
10-221-01299,2021,482130.21875
10-221-01300,2021,255516.109375
10-221-01301,2021,338331.9375
10-221-01302,2021,524859.71875
10-221-01303,2021,220842.3125
10-222-01304,2021,117123.40234375
10-222-01305,2021,198414.5
10-222-01306,2021,170680.4375
10-222-01307,2021,169160.796875
10-222-01308,2021,182040.9609375
10-222-01309,2021,59582.2734375
10-222-01310,2021,281418.59375
10-222-01311,2021,325542.25
10-222-01312,2021,332484.6875
10-222-01313,2021,85234.390625
10-222-01314,2021,737534.0625
10-222-01315,2021,175399.75
10-222-01316,2021,162576.3359375
10-222-01317,2021,147740.8671875
10-222-01318,2021,291327.171875
10-222-01319,2021,212774.53125
10-222-01320,2021,242530.2890625
10-222-01321,2021,25008.466796875
10-223-01322,2021,375388.734375
10-223-01323,2021,443298.8125
10-223-01324,2021,117654.45703125
10-223-01325,2021,168746.1953125
10-223-01326,2021,284745.421875
10-223-01327,2021,429001.0
10-223-01328,2021,291648.765625
10-224-01329,2021,111112.0
10-224-01330,2021,173998.984375
10-224-01331,2021,151323.0703125
10-224-01332,2021,186818.2421875
10-224-01333,2021,120731.6328125
10-224-01334,2021,106940.44140625
10-224-01335,2021,384992.984375
10-224-01336,2021,470353.375
10-224-01337,2021,25153.8515625
10-224-01338,2021,124086.13671875
10-224-01339,2021,141863.75
10-224-01340,2021,267789.6328125
10-224-01341,2021,236430.8203125
10-224-01342,2021,587312.84375
10-224-01343,2021,214359.1796875
10-224-01344,2021,275301.2890625
10-225-01345,2021,251178.3203125
10-225-01346,2021,309834.390625
10-225-01347,2021,326123.375
10-225-01348,2021,418783.890625
10-225-01349,2021,192911.9453125
10-225-01350,2021,268319.46875
10-225-01351,2021,225242.40625
10-225-01352,2021,217467.546875
10-225-01353,2021,190235.6875
10-225-01354,2021,229734.0625
10-225-01355,2021,217068.8984375
10-226-01356,2021,392976.6875
10-226-01357,2021,135203.1953125
10-226-01358,2021,287437.453125
10-226-01359,2021,221011.984375
10-226-01360,2021,238384.25
10-226-01361,2021,74053.91015625
10-226-01362,2021,156582.421875
10-226-01363,2021,88916.32421875
10-226-01364,2021,131413.953125
10-227-01365,2021,137890.2421875
10-227-01366,2021,70731.50390625
10-227-01367,2021,357419.125
10-227-01368,2021,253068.2578125
10-227-01369,2021,168431.1171875
10-227-01370,2021,97660.046875
10-227-01371,2021,117180.8828125
10-228-01372,2021,152278.984375
10-228-01373,2021,56911.263671875
10-228-01374,2021,224713.078125
10-228-01375,2021,96542.90625
10-228-01376,2021,169732.40625
10-228-01377,2021,127828.60546875
10-229-01378,2021,92913.02734375
10-229-01379,2021,119689.65234375
10-229-01380,2021,264152.3984375
10-229-01381,2021,187033.171875
10-229-01382,2021,226066.5703125
10-229-01383,2021,75503.59375
10-229-01384,2021,139624.3203125
10-229-01385,2021,268734.8359375
10-229-01386,2021,626678.53125
10-229-01387,2021,151914.5546875
10-229-01388,2021,95316.81640625
10-229-01389,2021,96367.828125
10-229-01390,2021,194928.8515625
10-229-01391,2021,263125.515625
10-229-01392,2021,291213.703125
10-229-01393,2021,118813.28515625
10-229-01394,2021,141630.15625
10-229-01395,2021,198977.0078125
10-229-01396,2021,111242.38671875
10-229-01397,2021,61311.33984375
10-230-01398,2021,241285.4609375
10-230-01399,2021,317167.46875
10-230-01400,2021,2156640.1875
10-230-01401,2021,206956.9375
10-230-01402,2021,369793.03125
10-230-01403,2021,279315.7109375
10-230-01404,2021,258619.2109375
10-230-01405,2021,188365.7265625
10-230-01406,2021,132184.02734375
10-230-01407,2021,345864.375
10-230-01408,2021,291260.34375
10-230-01409,2021,288470.171875
10-230-01410,2021,179962.5859375
10-230-01411,2021,315653.15625
10-230-01412,2021,60079.169921875
10-230-01413,2021,157516.96875
10-230-01414,2021,253430.234375
10-230-01415,2021,87011.1484375
10-230-01416,2021,69609.859375
10-230-01417,2021,203688.6328125
10-230-01418,2021,216509.71875
10-230-01419,2021,117711.44140625
10-230-01420,2021,268465.2890625
10-231-01421,2021,149934.609375
10-231-01422,2021,452282.75
10-231-01423,2021,206377.390625
10-231-01424,2021,312934.15625
10-231-01425,2021,236471.2578125
10-231-01426,2021,278053.6796875
10-231-01427,2021,212321.40625
10-231-01428,2021,326381.34375
10-231-01429,2021,243301.34375
10-231-01430,2021,112992.890625
10-231-01431,2021,124283.30859375
10-231-01432,2021,197581.5859375
10-231-01433,2021,250788.8125
10-231-01434,2021,260164.703125
10-232-01435,2021,196321.1171875
10-232-01436,2021,52275.23828125
10-232-01437,2021,224796.1875
10-232-01438,2021,54521.4140625
10-232-01439,2021,33449.0322265625
10-232-01440,2021,319003.03125
10-232-01441,2021,174187.84375
10-232-01442,2021,81235.5234375
10-232-01443,2021,315030.140625
10-232-01444,2021,260776.796875
10-232-01445,2021,375773.125
10-233-01446,2021,126330.359375
10-233-01447,2021,156749.6875
10-233-01448,2021,259678.375
10-233-01449,2021,302671.484375
10-233-01450,2021,152806.5390625
10-233-01451,2021,128677.06640625
10-233-01452,2021,194326.7109375
10-233-01453,2021,426480.65625
10-233-01454,2021,81007.78125
10-233-01455,2021,98273.07421875
10-233-01456,2021,83420.3359375
10-234-01457,2021,178440.046875
10-234-01458,2021,307108.890625
10-234-01459,2021,146112.078125
10-234-01460,2021,70679.44921875
10-234-01461,2021,213585.453125
10-234-01462,2021,282240.859375
10-234-01463,2021,235214.765625
10-234-01464,2021,95465.62890625
10-234-01465,2021,57401.01171875
10-234-01466,2021,190304.8671875
10-234-01467,2021,252246.71875
10-234-01468,2021,126240.33984375
10-234-01469,2021,83647.65625
10-234-01470,2021,244299.296875
10-234-01471,2021,341976.078125
10-234-01472,2021,120485.0859375
10-234-01473,2021,425795.3125
10-234-01474,2021,151524.984375
10-234-01475,2021,150747.3203125
10-235-01476,2021,296150.09375
10-235-01477,2021,206274.8828125
10-235-01478,2021,470070.34375
10-235-01479,2021,562326.1875
10-235-01480,2021,243189.5234375
10-235-01481,2021,360328.28125
10-235-01482,2021,192751.5
10-235-01483,2021,258171.0
10-235-01484,2021,194537.8828125
10-235-01485,2021,195099.3671875
10-235-01486,2021,254373.6484375
10-236-01487,2021,150074.90625
10-236-01488,2021,316762.640625
10-236-01489,2021,280584.7578125
10-236-01490,2021,240244.6328125
10-236-01491,2021,158718.3515625
10-236-01492,2021,128267.0
10-236-01493,2021,167714.5859375
10-236-01494,2021,294684.671875
10-236-01495,2021,737649.0625
10-236-01496,2021,129710.078125
10-236-01497,2021,127987.33984375
10-236-01498,2021,232232.3046875
10-236-01499,2021,108564.0703125
10-236-01500,2021,136253.18359375
10-236-01501,2021,237131.8203125
10-236-01502,2021,115183.0
10-236-01503,2021,197221.953125
10-236-01504,2021,183455.84375
10-236-01505,2021,301715.21875
10-236-01506,2021,141379.87109375
10-236-01507,2021,334206.53125
10-236-01508,2021,357236.5625
10-236-01509,2021,304257.671875
10-236-01510,2021,169452.4296875
10-237-01511,2021,125646.29296875
10-237-01512,2021,352831.59375
10-237-01513,2021,262044.8828125
10-237-01514,2021,103586.796875
10-237-01515,2021,295940.9375
10-237-01516,2021,214001.296875
10-237-01517,2021,229253.4296875
10-237-01518,2021,167835.3515625
10-237-01519,2021,327813.90625
10-237-01520,2021,152214.0
10-237-01521,2021,123776.44921875
10-237-01522,2021,124775.421875
10-237-01523,2021,145393.796875
10-237-01524,2021,194879.21875
10-238-01525,2021,175833.5
10-238-01526,2021,217425.5625
10-238-01527,2021,244649.0234375
10-238-01528,2021,106317.58203125
10-238-01529,2021,167977.328125
10-238-01530,2021,302195.796875
10-238-01531,2021,126454.4921875
10-238-01532,2021,310021.015625
10-238-01533,2021,304881.21875
10-238-01534,2021,295814.625
10-239-01535,2021,170789.7734375
10-239-01536,2021,253665.2421875
10-239-01537,2021,200110.625
10-239-01538,2021,167911.65625
10-239-01539,2021,132922.6796875
10-239-01540,2021,337325.46875
10-239-01541,2021,171142.0234375
10-240-01542,2021,118707.640625
10-240-01543,2021,72795.93359375
10-240-01544,2021,205194.9765625
10-240-01545,2021,94959.1484375
10-240-01546,2021,108677.6875
10-203-01013,2022,377804.4468750004
10-203-01014,2022,290126.5218749996
10-203-01015,2022,199365.43906249944
10-203-01016,2022,199965.68437500112
10-203-01017,2022,498691.38749999925
10-203-01018,2022,376759.33750000224
10-203-01019,2022,490500.50624999776
10-203-01021,2022,181166.76875000005
10-203-01022,2022,137511.76015624963
10-203-01023,2022,93366.34375
10-203-01024,2022,350550.69687500224
10-203-01025,2022,388179.26249999925
10-203-01026,2022,252060.97499999963
10-203-01027,2022,417401.81874999776
10-203-01028,2022,212984.03750000056
10-203-01029,2022,331933.2625000011
10-203-01030,2022,375905.6875
10-204-01031,2022,212125.82968750037
10-204-01032,2022,228010.859375
10-204-01033,2022,265101.5703125
10-204-01034,2022,323637.390625
10-204-01035,2022,183380.41093750112
10-204-01036,2022,229180.37031249888
10-204-01037,2022,110046.4742187499
10-204-01038,2022,200713.91718749888
10-204-01039,2022,380724.7718749996
10-204-01040,2022,364897.09999999776
10-204-01041,2022,438569.75624999776
10-204-01042,2022,261489.7890625
10-204-01043,2022,284128.09999999776
10-204-01044,2022,192587.34687499888
10-204-01045,2022,249608.5625
10-204-01046,2022,206312.08124999888
10-204-01047,2022,303739.7750000004
10-204-01048,2022,376597.921875
10-204-01049,2022,319841.2281250004
10-204-01050,2022,64769.37929687509
10-204-01051,2022,250177.64531250112
10-204-01052,2022,185264.0656249998
10-204-01053,2022,266477.5421874989
10-204-01054,2022,110252.76875000028
10-204-01055,2022,246987.16093750112
10-204-01056,2022,124828.04453124944
10-204-01057,2022,261249.78125
10-205-01058,2022,99557.93828125019
10-205-01059,2022,162471.2468750002
10-205-01060,2022,205696.66718749888
10-205-01061,2022,121487.703125
10-205-01062,2022,306949.71875
10-206-01063,2022,112840.17265625019
10-206-01064,2022,97952.68359375
10-206-01065,2022,82594.5882812501
10-206-01066,2022,167362.8156249998
10-206-01067,2022,377318.21562499925
10-206-01068,2022,302915.1812500004
10-206-01069,2022,304533.61250000075
10-206-01070,2022,258328.65937499888
10-206-01071,2022,114066.4375
10-206-01072,2022,139431.0929687498
10-206-01073,2022,752328.1374999955
10-206-01074,2022,581126.59375
10-206-01075,2022,267656.4906249996
10-206-01076,2022,126020.53203125019
10-206-01077,2022,217107.25468750112
10-206-01078,2022,337257.1937499996
10-206-01079,2022,136442.91562499944
10-207-01080,2022,139373.1015625
10-207-01081,2022,187537.52968749963
10-207-01082,2022,121659.02031250019
10-207-01083,2022,213043.390625
10-207-01084,2022,136772.5398437502
10-207-01085,2022,184961.5734374998
10-207-01086,2022,251916.609375
10-207-01087,2022,179474.7421875
10-207-01088,2022,176500.6796875
10-207-01089,2022,189951.71250000037
10-207-01090,2022,140482.3718750002
10-207-01091,2022,404094.53437500075
10-207-01092,2022,429054.1687500011
10-207-01093,2022,420576.9343750011
10-207-01094,2022,421524.296875
10-207-01095,2022,312686.5718750004
10-207-01096,2022,211905.6640625
10-207-01097,2022,311388.25
10-207-01098,2022,262301.6328125
10-207-01099,2022,295165.40625
10-207-01100,2022,362831.5656249989
10-208-01101,2022,100468.12734375056
10-208-01102,2022,209699.13906249963
10-208-01103,2022,352351.56562500075
10-208-01104,2022,164751.55781249888
10-208-01105,2022,264847.9249999989
10-208-01106,2022,220305.38750000112
10-208-01107,2022,209155.66093750112
10-208-01108,2022,245719.0625
10-208-01109,2022,553960.1937499978
10-208-01110,2022,291541.1062500011
10-208-01111,2022,434334.81562500075
10-209-01112,2022,444018.76875000075
10-209-01113,2022,655649.28125
10-209-01114,2022,335819.4375
10-209-01115,2022,547871.2281250022
10-209-01116,2022,715929.5812500045
10-209-01117,2022,188436.7312500002
10-209-01118,2022,163669.57968750037
10-209-01119,2022,269923.0671875011
10-209-01120,2022,484767.73750000075
10-210-01121,2022,229712.671875
10-210-01122,2022,301964.0625
10-210-01123,2022,439052.91562500224
10-210-01124,2022,345942.1281249989
10-210-01125,2022,348148.6687500011
10-210-01126,2022,371775.90312499925
10-210-01127,2022,242756.25156249944
10-211-01128,2022,481751.36562499776
10-211-01129,2022,313274.7249999996
10-211-01130,2022,207929.1171875
10-211-01131,2022,308735.359375
10-211-01132,2022,353318.421875
10-211-01133,2022,353766.28125
10-211-01134,2022,597613.4124999978
10-211-01135,2022,210078.38750000112
10-211-01136,2022,144630.109375
10-211-01137,2022,169654.05624999944
10-211-01138,2022,396727.55937499925
10-211-01139,2022,229754.30312499963
10-211-01140,2022,289704.2015624996
10-211-01141,2022,276103.8640625011
10-212-01142,2022,189965.76718749944
10-212-01143,2022,336191.2000000011
10-212-01144,2022,60475.05703125009
10-212-01145,2022,461205.00624999776
10-212-01146,2022,190545.9765625
10-212-01147,2022,385465.04062500224
10-212-01148,2022,436267.50937500224
10-212-01149,2022,215444.68125000037
10-212-01150,2022,86170.41796875
10-212-01151,2022,425606.54374999925
10-212-01152,2022,117334.84218750056
10-212-01153,2022,369396.97499999776
10-212-01154,2022,100393.41093750019
10-212-01155,2022,85801.96796875028
10-212-01156,2022,253669.47343750112
10-212-01157,2022,211360.9953124998
10-213-01158,2022,176295.07968750037
10-213-01159,2022,106724.75078125019
10-213-01160,2022,157988.7578125
10-213-01161,2022,384536.24375000224
10-213-01162,2022,99822.00390625
10-213-01163,2022,285805.4124999996
10-213-01164,2022,282744.8781249989
10-213-01165,2022,109628.59453125019
10-213-01166,2022,125288.74843750056
10-213-01167,2022,203793.84843750112
10-213-01168,2022,148593.4968750002
10-213-01169,2022,266621.0125000011
10-213-01170,2022,290716.0625
10-214-01171,2022,206111.05312499963
10-214-01172,2022,149631.36875000037
10-214-01173,2022,340006.1968750004
10-214-01174,2022,335370.6218750011
10-214-01175,2022,229281.08750000037
10-214-01176,2022,136459.421875
10-214-01177,2022,273538.3187499996
10-214-01178,2022,437537.34375
10-214-01179,2022,276386.0109374989
10-214-01180,2022,145709.35703124944
10-215-01181,2022,315193.7062499989
10-215-01182,2022,388222.8062500004
10-215-01183,2022,333371.171875
10-215-01184,2022,646502.71875
10-215-01185,2022,294362.7062499989
10-215-01186,2022,240554.70781250112
10-215-01187,2022,254304.93593749963
10-215-01188,2022,268087.8078124989
10-215-01189,2022,387407.9812500011
10-215-01190,2022,163312.6953125
10-215-01191,2022,163409.2296874998
10-215-01192,2022,337713.828125
10-215-01193,2022,341069.5343749989
10-215-01194,2022,127455.64999999944
10-215-01195,2022,58443.15078124986
10-215-01196,2022,212738.015625
10-215-01197,2022,77595.52421874972
10-215-01198,2022,126198.95703125
10-216-01199,2022,346606.68437499925
10-216-01200,2022,447831.140625
10-216-01201,2022,543941.0343750007
10-216-01202,2022,481369.59375
10-216-01203,2022,165594.9375
10-216-01204,2022,208384.42343750037
10-216-01205,2022,504241.80625000224
10-216-01206,2022,314184.31874999776
10-216-01207,2022,377786.06874999776
10-216-01208,2022,288018.0062499996
10-216-01209,2022,360324.265625
10-216-01210,2022,166482.73593749944
10-216-01211,2022,86703.68203125056
10-216-01212,2022,1237278.9750000015
10-216-01213,2022,408958.55937499925
10-216-01214,2022,497815.73124999925
10-217-01215,2022,131761.4624999999
10-217-01216,2022,148533.3390624998
10-217-01217,2022,289764.5593750011
10-217-01218,2022,120717.96015624981
10-217-01219,2022,290906.34375
10-217-01220,2022,200216.39687500056
10-217-01221,2022,346348.3562500011
10-217-01222,2022,171164.52812499972
10-217-01223,2022,138391.25156249944
10-217-01224,2022,166287.9296875
10-217-01225,2022,267843.2390625011
10-217-01226,2022,363399.4031250011
